SQLDATE,EventCode,QuadClass,GoldsteinScale,AvgTone,NumArticles,ActionGeo_CountryCode,Contains14sub,Contains14
20190531,141,3,-6.5,-2.24971878515186,10,SP,1,0
20190531,141,3,-6.5,-1.97368421052632,8,LE,1,0
20190531,141,3,-6.5,-3.27022375215146,2,YM,1,0
20190601,141,3,-6.5,-1.46627565982405,2,YM,1,0
20190601,141,3,-6.5,-2.68878718535469,6,SP,1,0
20190601,1411,3,-6.5,-4.63576158940397,10,AG,1,0
20190601,141,3,-6.5,-0.89686098654709,6,LE,1,0
20190601,141,3,-6.5,1.78571428571429,4,FR,1,0
20190602,1411,3,-6.5,-4.14507772020726,10,FR,1,0
20190602,141,3,-6.5,-4.2483660130719,10,AG,1,0
20190602,141,3,-6.5,1.14464099895942,10,SP,1,0
20190602,141,3,-6.5,-4.02611534276388,1,YM,1,0
20190602,141,3,-6.5,-2.1505376344086,10,LE,1,0
20190603,141,3,-6.5,-6.59186535764376,10,YM,1,0
20190603,141,3,-6.5,-4.00728597449909,3,LE,1,0
20190603,1411,3,-6.5,-4.59016393442623,5,AG,1,0
20190603,141,3,-6.5,11.3702623906705,6,FR,1,0
20190603,141,3,-6.5,-6.38297872340426,10,SP,1,0
20190604,141,3,-6.5,1.80780209324453,7,LE,1,0
20190604,141,3,-6.5,-3.34928229665072,8,FR,1,0
20190604,141,3,-6.5,-5.46697038724374,8,AG,1,0
20190604,141,3,-6.5,-2.03488372093023,10,SP,1,0
20190604,141,3,-6.5,-4.047976011994,8,YM,1,0
20190605,141,3,-6.5,-6.42201834862386,4,AG,1,0
20190605,141,3,-6.5,-3.94644115574348,2,LE,1,0
20190605,141,3,-6.5,-2.6246719160105,10,SP,1,0
20190605,141,3,-6.5,-3.42979635584137,8,FR,1,0
20190605,141,3,-6.5,-0.82256169212691,2,YM,1,0
20190606,141,3,-6.5,-1.85676392572945,10,SP,1,0
20190606,141,3,-6.5,-6.50464617583988,1,AG,1,0
20190606,141,3,-6.5,1.91082802547771,2,LE,1,0
20190606,1411,3,-6.5,-4.74308300395257,1,FR,1,0
20190606,141,3,-6.5,-3.19672131147541,1,YM,1,0
20190607,1411,3,-6.5,-5.5045871559633,3,FR,1,0
20190607,141,3,-6.5,0.0,10,SP,1,0
20190607,141,3,-6.5,-2.99727520435967,10,AG,1,0
20190608,141,3,-6.5,-1.1764705882353,10,AG,1,0
20190608,141,3,-6.5,-6.66666666666667,10,YM,1,0
20190608,141,3,-6.5,-1.06571936056839,6,LE,1,0
20190608,141,3,-6.5,-7.60869565217391,2,FR,1,0
20190608,141,3,-6.5,-0.42826552462527,10,SP,1,0
20190609,141,3,-6.5,-6.62983425414365,6,LE,1,0
20190609,1411,3,-6.5,-8.19672131147541,10,AG,1,0
20190609,141,3,-6.5,-3.67299523483719,20,SP,1,1
20190609,141,3,-6.5,0.4424778761062,3,FR,1,0
20190610,141,3,-6.5,-3.1657355679702,10,AG,1,0
20190610,141,3,-6.5,-1.94244604316547,10,FR,1,0
20190610,141,3,-6.5,0.961538461538459,5,SP,1,0
20190610,141,3,-6.5,-3.93120393120393,5,LE,1,0
20190610,141,3,-6.5,-6.14035087719298,2,YM,1,0
20190611,141,3,-6.5,-1.18110236220473,8,SP,1,0
20190611,141,3,-6.5,-4.41176470588235,8,AG,1,0
20190611,141,3,-6.5,-7.46887966804979,8,YM,1,0
20190611,141,3,-6.5,-1.65369649805448,2,FR,1,0
20190611,141,3,-6.5,-1.46520146520147,10,LE,1,0
20190612,141,3,-6.5,2.05680705190989,4,FR,1,0
20190612,141,3,-6.5,-3.09372156505914,6,LE,1,0
20190612,141,3,-6.5,-5.05415162454874,2,YM,1,0
20190612,141,3,-6.5,-3.68324125230203,10,AG,1,0
20190612,141,3,-6.5,4.6875,10,SP,1,0
20190613,141,3,-6.5,-3.63796133567662,1,YM,1,0
20190613,141,3,-6.5,-6.18279569892473,5,SP,1,0
20190613,141,3,-6.5,-6.55737704918032,5,AG,1,0
20190613,141,3,-6.5,-5.00863557858376,8,LE,1,0
20190613,141,3,-6.5,0.51612903225807,2,FR,1,0
20190614,141,3,-6.5,-5.91016548463357,10,AG,1,0
20190614,141,3,-6.5,-5.0251256281407,8,SP,1,0
20190614,141,3,-6.5,-0.86206896551724,4,FR,1,0
20190614,141,3,-6.5,-3.51229302558956,2,LE,1,0
20190615,141,3,-6.5,-10.4838709677419,10,LE,1,0
20190615,141,3,-6.5,-2.79187817258883,10,AG,1,0
20190615,141,3,-6.5,-1.20724346076459,10,SP,1,0
20190615,141,3,-6.5,-4.22264875239924,6,YM,1,0
20190615,141,3,-6.5,0.15503875968992,10,FR,1,0
20190616,141,3,-6.5,-5.70719602977668,10,AG,1,0
20190616,141,3,-6.5,-2.50417362270451,10,FR,1,0
20190616,141,3,-6.5,-3.34075723830735,4,LE,1,0
20190616,141,3,-6.5,-0.18552875695732,10,SP,1,0
20190617,141,3,-6.5,-5.52295478080773,2,SP,1,0
20190617,141,3,-6.5,-1.22448979591837,10,AG,1,0
20190617,141,3,-6.5,-8.86075949367089,4,LE,1,0
20190617,141,3,-6.5,-1.62162162162162,4,FR,1,0
20190617,141,3,-6.5,-3.95136778115502,6,YM,1,0
20190618,1411,3,-6.5,-4.81927710843374,10,FR,1,0
20190618,1411,3,-6.5,-0.7380073800738,4,SP,1,0
20190618,1411,3,-6.5,-3.60576923076923,8,AG,1,0
20190618,141,3,-6.5,-6.45229482570278,3,YM,1,0
20190618,141,3,-6.5,-8.76811594202899,10,LE,1,0
20190619,141,3,-6.5,-8.90804597701145,10,FR,1,0
20190619,141,3,-6.5,0.53981106612685,10,SP,1,0
20190619,1411,3,-6.5,-6.34328358208955,2,AG,1,0
20190619,141,3,-6.5,-4.05569007263923,1,YM,1,0
20190620,141,3,-6.5,4.70809792843691,2,FR,1,0
20190620,141,3,-6.5,-8.79120879120879,8,YM,1,0
20190620,141,3,-6.5,0.0,10,SP,1,0
20190620,141,3,-6.5,-7.83699059561128,8,AG,1,0
20190620,141,3,-6.5,-2.95983086680761,8,LE,1,0
20190621,141,3,-6.5,1.36054421768708,5,AG,1,0
20190621,141,3,-6.5,-4.11931818181818,2,YM,1,0
20190621,1411,3,-6.5,-7.09555345316935,10,SP,1,0
20190621,141,3,-6.5,-6.06451612903226,4,LE,1,0
20190621,1411,3,-6.5,-6.74373795761079,10,FR,1,0
20190622,141,3,-6.5,-6.38297872340425,10,FR,1,0
20190622,141,3,-6.5,-8.59060402684564,10,AG,1,0
20190622,141,3,-6.5,-3.68188512518409,4,LE,1,0
20190622,141,3,-6.5,-6.53409090909091,5,SP,1,0
20190622,141,3,-6.5,-5.7840616966581,10,YM,1,0
20190623,141,3,-6.5,-3.88888888888889,6,AG,1,0
20190623,141,3,-6.5,-0.30441400304414,2,LE,1,0
20190623,141,3,-6.5,-0.998751560549311,10,SP,1,0
20190623,141,3,-6.5,-4.02930402930403,10,FR,1,0
20190624,141,3,-6.5,-1.3215859030837,10,SP,1,0
20190624,141,3,-6.5,-3.19432120674357,10,FR,1,0
20190624,141,3,-6.5,-4.80349344978166,8,AG,1,0
20190624,141,3,-6.5,-7.52798883808499,4,YM,1,0
20190624,141,3,-6.5,0.0,2,LE,1,0
20190625,141,3,-6.5,-3.18471337579618,10,YM,1,0
20190625,141,3,-6.5,-1.29032258064516,4,LE,1,0
20190625,141,3,-6.5,-3.61111111111111,10,SP,1,0
20190625,141,3,-6.5,-2.21606648199446,2,FR,1,0
20190625,141,3,-6.5,-2.13284582571602,10,AG,1,0
20190626,141,3,-6.5,-1.50375939849624,10,LE,1,0
20190626,141,3,-6.5,-3.82978723404255,10,SP,1,0
20190626,141,3,-6.5,-0.16025641025641,5,FR,1,0
20190626,141,3,-6.5,-2.22929936305733,6,AG,1,0
20190627,141,3,-6.5,-0.35460992907801,10,SP,1,0
20190627,141,3,-6.5,-7.44416873449132,10,AG,1,0
20190627,141,3,-6.5,-5.40880503144654,10,FR,1,0
20190627,141,3,-6.5,-2.24719101123595,2,LE,1,0
20190628,141,3,-6.5,-3.4608378870674,8,FR,1,0
20190628,141,3,-6.5,-5.37897310513447,10,SP,1,0
20190628,141,3,-6.5,-8.35654596100279,10,AG,1,0
20190628,141,3,-6.5,-7.76397515527946,6,YM,1,0
20190628,141,3,-6.5,-2.24719101123595,2,LE,1,0
20190629,141,3,-6.5,-2.85714285714283,6,LE,1,0
20190629,141,3,-6.5,-1.9047619047619,2,SP,1,0
20190629,141,3,-6.5,-0.856222345276765,20,FR,1,1
20190629,1411,3,-6.5,-5.32019704433498,6,AG,1,0
20190629,141,3,-6.5,-3.96825396825397,16,YM,1,1
20190630,141,3,-6.5,-1.96721311475409,4,AG,1,0
20190630,141,3,-6.5,-4.16666666666667,5,LE,1,0
20190630,141,3,-6.5,-1.38169257340242,10,FR,1,0
20190630,141,3,-6.5,-4.51977401129944,4,SP,1,0
20190701,141,3,-6.5,-4.19426048565121,2,LE,1,0
20190701,141,3,-6.5,-5.0131926121372,8,AG,1,0
20190701,141,3,-6.5,-2.56797583081571,2,SP,1,0
20190701,141,3,-6.5,-0.68493150684931,8,YM,1,0
20190701,141,3,-6.5,0.77821011673152,10,FR,1,0
20190702,141,3,-6.5,-3.06406685236769,5,SP,1,0
20190702,141,3,-6.5,-9.35672514619885,2,FR,1,0
20190702,141,3,-6.5,-2.41286863270777,10,AG,1,0
20190702,141,3,-6.5,-7.10382513661202,2,YM,1,0
20190702,141,3,-6.5,-2.839823220258,2,LE,1,0
20190703,141,3,-6.5,-1.21646912039925,1,YM,1,0
20190703,141,3,-6.5,-4.40456769983686,10,AG,1,0
20190703,141,3,-6.5,-1.04712041884817,4,SP,1,0
20190703,141,3,-6.5,-11.2195121951219,10,FR,1,0
20190703,141,3,-6.5,-2.24719101123595,8,LE,1,0
20190704,141,3,-6.5,-7.6923076923077,10,LE,1,0
20190704,141,3,-6.5,-3.17073170731707,5,FR,1,0
20190704,141,3,-6.5,0.0,2,SP,1,0
20190704,141,3,-6.5,-1.84162062615101,8,AG,1,0
20190704,141,3,-6.5,-2.3972602739726,1,YM,1,0
20190705,141,3,-6.5,-0.61037639877924,8,YM,1,0
20190705,141,3,-6.5,-7.52532561505066,10,SP,1,0
20190705,141,3,-6.5,-2.27642276422764,10,FR,1,0
20190705,141,3,-6.5,-3.68715083798882,7,AG,1,0
20190705,141,3,-6.5,-5.81395348837209,1,LE,1,0
20190706,141,3,-6.5,-4.06091370558375,1,LE,1,0
20190706,1412,3,-6.5,-4.27553444180523,10,AG,1,0
20190706,141,3,-6.5,-1.42045454545454,10,FR,1,0
20190706,141,3,-6.5,-1.0989010989011,10,SP,1,0
20190706,141,3,-6.5,-6.83624801271857,6,YM,1,0
20190707,141,3,-6.5,-4.01721664275466,2,LE,1,0
20190707,141,3,-6.5,-1.65745856353591,2,FR,1,0
20190707,141,3,-6.5,-2.61780104712042,6,AG,1,0
20190707,141,3,-6.5,-1.27298444130128,10,SP,1,0
20190708,141,3,-6.5,-6.91588785046729,1,LE,1,0
20190708,141,3,-6.5,-4.48979591836735,2,SP,1,0
20190708,141,3,-6.5,1.70940170940171,10,FR,1,0
20190708,141,3,-6.5,6.3953488372093,2,AG,1,0
20190708,141,3,-6.5,-1.67865707434052,10,YM,1,0
20190709,141,3,-6.5,-5.55555555555555,2,FR,1,0
20190709,141,3,-6.5,-4.63576158940397,10,AG,1,0
20190709,141,3,-6.5,-1.18546845124283,5,LE,1,0
20190709,141,3,-6.5,-9.33940774487471,10,SP,1,0
20190709,141,3,-6.5,-12.2033898305085,10,YM,1,0
20190710,141,3,-6.5,-5.64705882352942,10,SP,1,0
20190710,1411,3,-6.5,-2.80612244897959,8,AG,1,0
20190710,141,3,-6.5,0.261551874455099,10,FR,1,0
20190711,141,3,-6.5,-2.86532951289398,2,LE,1,0
20190711,141,3,-6.5,-3.23754092397235,8,SP,1,0
20190711,141,3,-6.5,-9.18727915194345,10,YM,1,0
20190711,141,3,-6.5,4.81481481481482,10,FR,1,0
20190711,1411,3,-6.5,-2.82051282051283,10,AG,1,0
20190712,141,3,-6.5,-3.03030303030303,10,FR,1,0
20190712,1411,3,-6.5,-4.85436893203884,10,AG,1,0
20190712,141,3,-6.5,-4.2830540037244,6,YM,1,0
20190712,141,3,-6.5,-5.57863501483679,3,LE,1,0
20190712,141,3,-6.5,-0.2724795640327,10,SP,1,0
20190713,141,3,-6.5,-3.0952380952381,10,SP,1,0
20190713,141,3,-6.5,-4.65116279069768,10,AG,1,0
20190713,141,3,-6.5,-3.06122448979592,3,LE,1,0
20190713,141,3,-6.5,-8.25688073394496,2,YM,1,0
20190713,141,3,-6.5,-3.42741935483871,10,FR,1,0
20190714,141,3,-6.5,-1.23239436619718,5,YM,1,0
20190714,1411,3,-6.5,-6.3063063063063,10,FR,1,0
20190714,141,3,-6.5,-6.38297872340426,3,AG,1,0
20190714,141,3,-6.5,-5.82329317269076,6,LE,1,0
20190714,141,3,-6.5,-6.29660314830157,8,SP,1,0
20190715,141,3,-6.5,-3.53697749196141,10,SP,1,0
20190715,1411,3,-6.5,-6.03448275862069,10,FR,1,0
20190715,141,3,-6.5,4.16666666666667,5,AG,1,0
20190715,141,3,-6.5,-6.51558073654391,10,YM,1,0
20190715,141,3,-6.5,-12.1212121212121,2,LE,1,0
20190716,141,3,-6.5,-0.99447513812155,2,FR,1,0
20190716,141,3,-6.5,-2.63975155279503,10,AG,1,0
20190716,141,3,-6.5,-9.34579439252335,2,LE,1,0
20190716,141,3,-6.5,-4.28134556574923,10,YM,1,0
20190716,141,3,-6.5,-0.33167495854063,6,SP,1,0
20190717,141,3,-6.5,-8.59872611464968,10,YM,1,0
20190717,141,3,-6.5,-2.07547169811321,2,FR,1,0
20190717,141,3,-6.5,-7.17821782178217,4,LE,1,0
20190717,141,3,-6.5,-1.89359783588819,8,AG,1,0
20190717,141,3,-6.5,-4.30086410054988,4,SP,1,0
20190718,141,3,-6.5,-2.60115606936416,10,AG,1,0
20190718,141,3,-6.5,-3.40909090909091,10,LE,1,0
20190718,1411,3,-6.5,-2.32558139534884,4,FR,1,0
20190718,141,3,-6.5,-4.95888362820832,2,YM,1,0
20190718,141,3,-6.5,-8.02919708029197,2,SP,1,0
20190719,141,3,-6.5,0.11527377521614,2,FR,1,0
20190719,141,3,-6.5,-4.43686006825939,2,AG,1,0
20190719,141,3,-6.5,-5.18207282913165,10,LE,1,0
20190719,141,3,-6.5,-4.12573673870334,10,SP,1,0
20190719,141,3,-6.5,-13.0909090909091,10,YM,1,0
20190720,141,3,-6.5,-4.61200585651537,1,YM,1,0
20190720,141,3,-6.5,-6.0,10,FR,1,0
20190720,141,3,-6.5,-10.632183908046,6,LE,1,0
20190720,141,3,-6.5,-4.95283018867924,10,SP,1,0
20190720,141,3,-6.5,-0.96930533117932,8,AG,1,0
20190721,141,3,-6.5,0.342465753424659,2,LE,1,0
20190721,141,3,-6.5,-2.15517241379311,10,AG,1,0
20190721,141,3,-6.5,-4.48669201520913,6,SP,1,0
20190721,141,3,-6.5,-4.34070434070434,10,FR,1,0
20190722,141,3,-6.5,-3.69127516778524,2,LE,1,0
20190722,141,3,-6.5,-0.630914826498426,10,AG,1,0
20190722,141,3,-6.5,-0.35826242722794,10,SP,1,0
20190722,141,3,-6.5,4.12371134020619,8,FR,1,0
20190722,141,3,-6.5,-5.74511519393409,8,YM,1,0
20190723,141,3,-6.5,0.10416666666666,2,FR,1,0
20190723,141,3,-6.5,-4.66830466830467,10,YM,1,0
20190723,141,3,-6.5,-5.29801324503311,10,SP,1,0
20190723,141,3,-6.5,-10.2912621359223,10,AG,1,0
20190723,141,3,-6.5,-8.62068965517246,1,LE,1,0
20190724,141,3,-6.5,-7.04647676161919,10,YM,1,0
20190724,141,3,-6.5,-2.17391304347826,10,SP,1,0
20190724,141,3,-6.5,-6.90476190476191,10,AG,1,0
20190724,141,3,-6.5,-3.25233644859813,10,FR,1,0
20190724,141,3,-6.5,-2.09302325581395,1,LE,1,0
20190725,141,3,-6.5,-2.92887029288703,2,AG,1,0
20190725,141,3,-6.5,-4.54545454545454,10,YM,1,0
20190725,141,3,-6.5,-5.00281848928974,6,LE,1,0
20190725,141,3,-6.5,-3.85925085130533,3,FR,1,0
20190725,1411,3,-6.5,-5.09383378016086,8,SP,1,0
20190726,141,3,-6.5,-1.89701897018971,2,SP,1,0
20190726,141,3,-6.5,-5.98179453836151,10,FR,1,0
20190726,141,3,-6.5,-6.01202404809619,1,LE,1,0
20190726,1411,3,-6.5,-2.60416666666666,8,AG,1,0
20190727,141,3,-6.5,-5.0561797752809,2,AG,1,0
20190727,141,3,-6.5,-5.0,10,LE,1,0
20190727,141,3,-6.5,-6.0952380952381,10,SP,1,0
20190727,141,3,-6.5,-3.913491246138,10,YM,1,0
20190727,141,3,-6.5,-1.875,2,FR,1,0
20190728,141,3,-6.5,-2.31316725978648,10,SP,1,0
20190728,141,3,-6.5,-1.56765676567657,10,AG,1,0
20190728,141,3,-6.5,-10.8108108108108,2,FR,1,0
20190728,141,3,-6.5,-3.91849529780564,10,LE,1,0
20190728,141,3,-6.5,-2.86396181384248,10,YM,1,0
20190729,141,3,-6.5,-6.06060606060606,10,SP,1,0
20190729,141,3,-6.5,1.5748031496063,10,AG,1,0
20190729,141,3,-6.5,0.62578222778473,8,FR,1,0
20190729,141,3,-6.5,-5.23648648648648,10,LE,1,0
20190730,141,3,-6.5,1.57894736842105,10,AG,1,0
20190730,141,3,-6.5,-5.20325203252033,6,YM,1,0
20190730,141,3,-6.5,0.48309178743962,2,SP,1,0
20190730,141,3,-6.5,-2.65895953757226,10,FR,1,0
20190730,141,3,-6.5,-3.27868852459017,2,LE,1,0
20190731,1411,3,-6.5,-5.71428571428571,4,FR,1,0
20190731,1411,3,-6.5,-4.05679513184584,10,AG,1,0
20190731,141,3,-6.5,-4.33096315449256,5,LE,1,0
20190731,141,3,-6.5,-5.99078341013825,10,SP,1,0
20190801,141,3,-6.5,-8.35443037974684,6,SP,1,0
20190801,141,3,-6.5,-4.34782608695652,6,YM,1,0
20190801,141,3,-6.5,2.88461538461539,10,FR,1,0
20190801,141,3,-6.5,-6.13266583229036,10,AG,1,0
20190801,141,3,-6.5,-2.94736842105264,4,LE,1,0
20190802,141,3,-6.5,-0.8080808080808,10,YM,1,0
20190802,1411,3,-6.5,-5.59210526315789,6,AG,1,0
20190802,141,3,-6.5,-5.84752035529237,2,LE,1,0
20190802,141,3,-6.5,-3.19148936170213,3,SP,1,0
20190802,141,3,-6.5,-6.69642857142857,10,FR,1,0
20190803,141,3,-6.5,-9.45945945945946,5,AG,1,0
20190803,141,3,-6.5,-3.88821385176184,10,FR,1,0
20190803,141,3,-6.5,0.75376884422111,10,SP,1,0
20190803,141,3,-6.5,-4.2875157629256,2,LE,1,0
20190804,141,3,-6.5,-5.50964187327824,6,AG,1,0
20190804,141,3,-6.5,-6.30630630630631,10,LE,1,0
20190804,141,3,-6.5,0.91324200913242,4,SP,1,0
20190804,141,3,-6.5,-1.33333333333334,6,FR,1,0
20190805,141,3,-6.5,-4.70588235294118,8,SP,1,0
20190805,141,3,-6.5,-5.69620253164557,10,LE,1,0
20190805,141,3,-6.5,-5.50968368647926,12,FR,1,1
20190805,141,3,-6.5,-2.36686390532545,8,AG,1,0
20190805,141,3,-6.5,-1.82863113897597,2,YM,1,0
20190806,141,3,-6.5,-1.58862876254181,10,FR,1,0
20190806,141,3,-6.5,-4.48460038301387,30,AG,1,1
20190806,141,3,-6.5,-2.1414342629482,8,YM,1,0
20190806,141,3,-6.5,-1.2779552715655,10,SP,1,0
20190806,141,3,-6.5,-8.30449826989623,10,LE,1,0
20190807,141,3,-6.5,-2.41286863270778,2,FR,1,0
20190807,141,3,-6.5,-5.19287833827893,10,SP,1,0
20190807,141,3,-6.5,-1.25,2,YM,1,0
20190807,141,3,-6.5,-3.04054054054054,4,AG,1,0
20190807,141,3,-6.5,-3.28867235079172,10,LE,1,0
20190808,141,3,-6.5,-7.74126702190645,2,LE,1,0
20190808,141,3,-6.5,-5.48302872062663,2,SP,1,0
20190808,141,3,-6.5,-2.64462809917355,10,FR,1,0
20190808,141,3,-6.5,-2.82131661442007,10,AG,1,0
20190809,141,3,-6.5,-2.67702936096718,2,LE,1,0
20190809,141,3,-6.5,-5.47619047619048,10,AG,1,0
20190809,141,3,-6.5,-4.36507936507937,10,YM,1,0
20190809,141,3,-6.5,-3.93873085339169,8,FR,1,0
20190809,141,3,-6.5,-4.93827160493827,10,SP,1,0
20190810,141,3,-6.5,-5.42986425339366,10,YM,1,0
20190810,141,3,-6.5,-3.33333333333333,10,FR,1,0
20190810,141,3,-6.5,-2.14285714285714,4,AG,1,0
20190810,141,3,-6.5,-1.38248847926267,2,SP,1,0
20190810,141,3,-6.5,-2.01271186440678,10,LE,1,0
20190811,141,3,-6.5,-5.46623794212219,6,YM,1,0
20190811,141,3,-6.5,1.73611111111111,10,AG,1,0
20190811,141,3,-6.5,-7.4074074074074,5,LE,1,0
20190811,141,3,-6.5,-2.38429172510519,2,FR,1,0
20190811,141,3,-6.5,-3.41830822711472,6,SP,1,0
20190812,141,3,-6.5,-4.65707027942421,4,AG,1,0
20190812,1411,3,-6.5,-6.32022471910112,10,YM,1,0
20190812,141,3,-6.5,-3.84024577572965,2,FR,1,0
20190812,141,3,-6.5,-1.43266475644699,10,SP,1,0
20190812,141,3,-6.5,-8.62275449101797,2,LE,1,0
20190813,141,3,-6.5,-3.54449472096531,10,SP,1,0
20190813,141,3,-6.5,-8.0327868852459,10,AG,1,0
20190813,141,3,-6.5,-4.89510489510489,10,LE,1,0
20190813,141,3,-6.5,-0.21333333333334,4,FR,1,0
20190813,141,3,-6.5,-5.57491289198606,10,YM,1,0
20190814,141,3,-6.5,-5.51816958277254,2,YM,1,0
20190814,141,3,-6.5,-1.04895104895104,10,AG,1,0
20190814,141,3,-6.5,-4.25531914893617,8,FR,1,0
20190814,141,3,-6.5,-0.61728395061728,10,LE,1,0
20190814,141,3,-6.5,-8.10810810810811,10,SP,1,0
20190815,141,3,-6.5,-4.01002506265664,10,FR,1,0
20190815,141,3,-6.5,-5.61970746728253,2,SP,1,0
20190815,141,3,-6.5,-2.67774699907664,10,YM,1,0
20190815,141,3,-6.5,-6.78642714570858,10,AG,1,0
20190815,141,3,-6.5,-4.83675937122128,2,LE,1,0
20190816,141,3,-6.5,-6.86274509803922,1,LE,1,0
20190816,141,3,-6.5,3.10965630114566,2,YM,1,0
20190816,141,3,-6.5,-0.530503978779841,10,FR,1,0
20190816,141,3,-6.5,-7.58426966292135,10,SP,1,0
20190816,141,3,-6.5,-3.51758793969849,10,AG,1,0
20190817,141,3,-6.5,-6.86274509803922,10,LE,1,0
20190817,141,3,-6.5,-2.60723296888142,10,YM,1,0
20190817,141,3,-6.5,-2.69461077844311,6,FR,1,0
20190817,141,3,-6.5,-7.17703349282297,2,SP,1,0
20190817,141,3,-6.5,-1.50753768844221,10,AG,1,0
20190818,141,3,-6.5,-1.11561866125761,10,LE,1,0
20190818,141,3,-6.5,-3.50877192982456,10,FR,1,0
20190818,141,3,-6.5,-4.67550593161201,2,SP,1,0
20190818,141,3,-6.5,-2.63636363636363,10,YM,1,0
20190818,141,3,-6.5,-4.88372093023256,10,AG,1,0
20190819,141,3,-6.5,-6.16197183098591,2,SP,1,0
20190819,1411,3,-6.5,-4.27631578947368,10,FR,1,0
20190819,1411,3,-6.5,-6.52173913043476,1,AG,1,0
20190819,141,3,-6.5,-1.87793427230047,6,LE,1,0
20190819,141,3,-6.5,0.633914421553089,8,YM,1,0
20190820,141,3,-6.5,1.80032733224222,6,SP,1,0
20190820,141,3,-6.5,-5.05548705302096,2,YM,1,0
20190820,141,3,-6.5,-6.17283950617284,6,LE,1,0
20190820,141,3,-6.5,-4.31472081218275,8,FR,1,0
20190820,141,3,-6.5,-5.34521158129176,4,AG,1,0
20190821,141,3,-6.5,-8.75656742556918,2,LE,1,0
20190821,141,3,-6.5,-1.54440154440154,10,AG,1,0
20190821,141,3,-6.5,-0.87019579405366,6,YM,1,0
20190821,141,3,-6.5,0.17006802721089,2,SP,1,0
20190821,141,3,-6.5,-3.72848948374761,10,FR,1,0
20190822,141,3,-6.5,-4.82758620689655,10,AG,1,0
20190822,141,3,-6.5,-0.35971223021583,2,YM,1,0
20190822,141,3,-6.5,-2.39234449760765,6,SP,1,0
20190822,141,3,-6.5,-7.51445086705203,4,LE,1,0
20190822,141,3,-6.5,-12.3123123123123,2,FR,1,0
20190823,141,3,-6.5,-7.19178082191781,2,LE,1,0
20190823,141,3,-6.5,-5.84307178631051,2,AG,1,0
20190823,1411,3,-6.5,-3.6101083032491,10,SP,1,0
20190823,141,3,-6.5,-2.65486725663716,8,FR,1,0
20190823,141,3,-6.5,-7.08478513356562,1,YM,1,0
20190824,141,3,-6.5,-3.46938775510204,10,LE,1,0
20190824,141,3,-6.5,-2.60223048327138,40,FR,1,1
20190824,141,3,-6.5,-1.41592920353982,10,AG,1,0
20190824,141,3,-6.5,-7.75623268698061,2,YM,1,0
20190824,141,3,-6.5,-6.57276995305165,10,SP,1,0
20190825,141,3,-6.5,-0.84388185654008,10,SP,1,0
20190825,141,3,-6.5,-7.14285714285714,10,LE,1,0
20190825,141,3,-6.5,-8.27586206896551,1,FR,1,0
20190825,141,3,-6.5,-1.22494432071269,10,AG,1,0
20190825,141,3,-6.5,-5.51724137931034,8,YM,1,0
20190826,141,3,-6.5,-4.54545454545454,10,SP,1,0
20190826,141,3,-6.5,-6.87442713107241,2,AG,1,0
20190826,141,3,-6.5,-2.02020202020202,6,YM,1,0
20190826,141,3,-6.5,-7.28117738187451,2,LE,1,0
20190826,141,3,-6.5,-3.07692307692308,2,FR,1,0
20190827,141,3,-6.5,-5.1685393258427,8,YM,1,0
20190827,141,3,-6.5,-1.93321616871705,2,LE,1,0
20190827,141,3,-6.5,-3.80848748639825,3,SP,1,0
20190827,141,3,-6.5,3.39366515837104,10,AG,1,0
20190827,141,3,-6.5,0.24466969591052,2,FR,1,0
20190828,141,3,-6.5,-3.47533632286995,10,AG,1,0
20190828,141,3,-6.5,-6.15384615384615,10,FR,1,0
20190828,141,3,-6.5,-1.39720558882236,2,LE,1,0
20190828,141,3,-6.5,-1.625,2,YM,1,0
20190828,141,3,-6.5,-4.12698412698412,10,SP,1,0
20190829,141,3,-6.5,-7.87992495309569,8,LE,1,0
20190829,141,3,-6.5,-5.30973451327433,10,FR,1,0
20190829,141,3,-6.5,-3.76850605652759,1,YM,1,0
20190829,1411,3,-6.5,-3.78787878787879,5,AG,1,0
20190829,141,3,-6.5,-2.49537892791127,2,SP,1,0
20190830,141,3,-6.5,-5.74412532637076,8,YM,1,0
20190830,141,3,-6.5,-3.9863325740319,10,SP,1,0
20190830,141,3,-6.5,-2.84130284130284,4,LE,1,0
20190830,141,3,-6.5,-5.28586839266451,8,FR,1,0
20190830,141,3,-6.5,-2.09059233449478,10,AG,1,0
20190831,141,3,-6.5,-4.74137931034483,10,SP,1,0
20190831,141,3,-6.5,-4.76190476190477,2,FR,1,0
20190831,141,3,-6.5,-0.57077625570777,2,AG,1,0
20190831,141,3,-6.5,0.0,10,LE,1,0
20190901,141,3,-6.5,0.0,8,YM,1,0
20190901,141,3,-6.5,-1.01867572156197,10,SP,1,0
20190901,141,3,-6.5,-2.68948655256723,10,FR,1,0
20190901,141,3,-6.5,0.0,10,AG,1,0
20190901,141,3,-6.5,-2.171552660152,8,LE,1,0
20190902,141,3,-6.5,-4.54545454545455,2,LE,1,0
20190902,141,3,-6.5,-1.75695461200585,8,FR,1,0
20190902,141,3,-6.5,-10.5131941071718,15,AG,1,1
20190902,141,3,-6.5,-4.48383733055266,10,SP,1,0
